"","MEASID","Site","LonPoint","LatPoint","sm","ID","Zone","Notes","Veg_Orig","Trip","Veg","Year"
"203",53,"69",-118.6910213,36.72059275,5.73,1783,"ZONE 00079","5.73","Conifer, Mixed","2016_Early","mixed conifer","2016"
"204",54,"69",-118.6910905,36.7205535,9.87,1783,"ZONE 00079","9.8699999999999992","Conifer, Mixed","2016_Early","mixed conifer","2016"
"205",55,"69",-118.6911598,36.72051425,10.43,1783,"ZONE 00079","10.43","Conifer, Mixed","2016_Early","mixed conifer","2016"
"206",56,"69",-118.691229,36.720475,10.74,1783,"ZONE 00079","WPT 714","Conifer, Mixed","2016_Early","mixed conifer","2016"
"207",57,"69",-118.6910011,36.72067947,9.67,1783,"ZONE 00079","9.67","Conifer, Mixed","2016_Early","mixed conifer","2016"
"208",58,"69",-118.6910663,36.7206466,NA,NA,NA,"?","Conifer, Mixed","2016_Early","mixed conifer","2016"
"209",59,"69",-118.6911316,36.72061373,7.87,1783,"ZONE 00079","7.87","Conifer, Mixed","2016_Early","mixed conifer","2016"
"210",60,"69",-118.6911968,36.72058087,6.11,1783,"ZONE 00079","6.11","Conifer, Mixed","2016_Early","mixed conifer","2016"
"211",61,"69",-118.691262,36.720548,9.37,1783,"ZONE 00079","9.3699999999999992","Conifer, Mixed","2016_Early","mixed conifer","2016"
"212",62,"69",-118.6910502,36.72072693,9.8,1783,"ZONE 00079","9.8000000000000007","Conifer, Mixed","2016_Early","mixed conifer","2016"
"213",63,"69",-118.6911114,36.72070045,9.110001,1783,"ZONE 00079","9.1100010000000005","Conifer, Mixed","2016_Early","mixed conifer","2016"
"214",64,"69",-118.6911726,36.72067397,6.03,1783,"ZONE 00079","6.03","Conifer, Mixed","2016_Early","mixed conifer","2016"
"215",65,"69",-118.6912338,36.72064748,8.56,1783,"ZONE 00079","8.56","Conifer, Mixed","2016_Early","mixed conifer","2016"
"216",66,"69",-118.691295,36.720621,7.49,1783,"ZONE 00079","7.49","Conifer, Mixed","2016_Early","mixed conifer","2016"
"217",67,"69",-118.6910994,36.7207744,8.45,1329,"[No GPS Lock]","8.4499999999999993","Conifer, Mixed","2016_Early","mixed conifer","2016"
"218",68,"69",-118.6911565,36.7207543,11.05,1329,"[No GPS Lock]","11.05","Conifer, Mixed","2016_Early","mixed conifer","2016"
"219",69,"69",-118.6912137,36.7207342,8.04,1329,"[No GPS Lock]","8.0399999999999991","Conifer, Mixed","2016_Early","mixed conifer","2016"
"220",70,"69",-118.6912708,36.7207141,7.06,1329,"[No GPS Lock]","7.06","Conifer, Mixed","2016_Early","mixed conifer","2016"
"221",71,"69",-118.691328,36.720694,11.7,1329,"[No GPS Lock]","11.7","Conifer, Mixed","2016_Early","mixed conifer","2016"
"222",72,"69",-118.6911485,36.72082187,6.77,1329,"[No GPS Lock]","WPT 69","Conifer, Mixed","2016_Early","mixed conifer","2016"
"223",73,"69",-118.6912016,36.72080815,9.400001,1329,"[No GPS Lock]","9.4000009999999996","Conifer, Mixed","2016_Early","mixed conifer","2016"
"224",74,"69",-118.6912547,36.72079443,7.84,1329,"[No GPS Lock]","7.84","Conifer, Mixed","2016_Early","mixed conifer","2016"
"225",75,"69",-118.6913079,36.72078072,7.19,1329,"[No GPS Lock]","7.19","Conifer, Mixed","2016_Early","mixed conifer","2016"
"226",76,"69",-118.691361,36.720767,8.78,1329,"[No GPS Lock]","WPT 713","Conifer, Mixed","2016_Early","mixed conifer","2016"
"227",1250,"69",-118.691035,36.720622,2.5,1783,NA,"WPT 955","Conifer, Mixed","2016_Late","mixed conifer","2016"
"228",1251,"69",-118.6910965,36.7206785,0.9,1783,NA,"0.9","Conifer, Mixed","2016_Late","mixed conifer","2016"
"229",1252,"69",-118.691158,36.720735,1.6,1783,NA,"1.6","Conifer, Mixed","2016_Late","mixed conifer","2016"
"230",1253,"69",-118.6912195,36.7207915,0.8,1783,NA,"0.8","Conifer, Mixed","2016_Late","mixed conifer","2016"
"231",1254,"69",-118.691281,36.720848,3.1,1783,NA,"WPT 954","Conifer, Mixed","2016_Late","mixed conifer","2016"
"232",1255,"69",-118.691133,36.72059475,1.5,1783,NA,"1.5","Conifer, Mixed","2016_Late","mixed conifer","2016"
"233",1256,"69",-118.6911826,36.72065238,0.2,1783,NA,"0.2","Conifer, Mixed","2016_Late","mixed conifer","2016"
"234",1257,"69",-118.6912321,36.72071,0.2,1783,NA,"0.2","Conifer, Mixed","2016_Late","mixed conifer","2016"
"235",1258,"69",-118.6912817,36.72076763,2.3,1783,NA,"2.2999999999999998","Conifer, Mixed","2016_Late","mixed conifer","2016"
"236",1259,"69",-118.6913313,36.72082525,0,1783,NA,"0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"237",1260,"69",-118.691231,36.7205675,0,1329,"[No GPS Lock]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"238",1261,"69",-118.6912686,36.72062625,1.16,1329,"[No GPS Lock]","1.1599999999999999","Conifer, Mixed","2016_Late","mixed conifer","2016"
"239",1262,"69",-118.6913063,36.720685,1.05,1329,"[No GPS Lock]","1.05","Conifer, Mixed","2016_Late","mixed conifer","2016"
"240",1263,"69",-118.6913439,36.72074375,0.64,1329,"[No GPS Lock]","0.64","Conifer, Mixed","2016_Late","mixed conifer","2016"
"241",1264,"69",-118.6913815,36.7208025,1.53,1329,"[No GPS Lock]","1.53","Conifer, Mixed","2016_Late","mixed conifer","2016"
"242",1265,"69",-118.691329,36.72054025,0.8,1329,"[No GPS Lock]","0.8","Conifer, Mixed","2016_Late","mixed conifer","2016"
"243",1266,"69",-118.6913547,36.72060013,0,1329,"[No GPS Lock]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"244",1267,"69",-118.6913804,36.72066,0,1329,"[No GPS Lock]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"245",1268,"69",-118.6914061,36.72071988,0,1329,"[No GPS Lock]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"246",1269,"69",-118.6914318,36.72077975,0.42,1329,"[No GPS Lock]","0.42","Conifer, Mixed","2016_Late","mixed conifer","2016"
"247",1270,"69",-118.691427,36.720513,0.64,1329,"[No GPS Lock]","WPT 957","Conifer, Mixed","2016_Late","mixed conifer","2016"
"248",1271,"69",-118.6914408,36.720574,0,1329,NA,"0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"249",1272,"69",-118.6914545,36.720635,0,1329,"[No GPS Lock]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"250",1273,"69",-118.6914683,36.720696,0,1329,"[No GPS Lock]","0","Conifer, Mixed","2016_Late","mixed conifer","2016"
"251",1274,"69",-118.691482,36.720757,0,1329,"[No GPS Lock]","WPT 956","Conifer, Mixed","2016_Late","mixed conifer","2016"
"252",3050,"69",-118.691274,36.72055998,3.4,1329,"[No GPS Lock]","WPT 1189 (GPS 64)","Conifer, mixed con","2017_Early","mixed conifer","2017"
"253",3051,"69",-118.6913487,36.72054648,4.12,3255,"ZONE 00041","4.12","Conifer, mixed con","2017_Early","mixed conifer","2017"
"254",3052,"69",-118.6914235,36.72053299,1.81,3255,"ZONE 00041","1.81","Conifer, mixed con","2017_Early","mixed conifer","2017"
"255",3053,"69",-118.6914982,36.72051949,3.58,1329,"[No GPS Lock]","3.58","Conifer, mixed con","2017_Early","mixed conifer","2017"
"256",3054,"69",-118.691573,36.720506,2.52,3255,"ZONE 00041","WPT 1190 (GPS 64)","Conifer, mixed con","2017_Early","mixed conifer","2017"
"257",3055,"69",-118.6912758,36.72063198,3.35,1329,"[No GPS Lock]","3.35","Conifer, mixed con","2017_Early","mixed conifer","2017"
"258",3056,"69",-118.6913522,36.72061661,1.54,3255,"ZONE 00041","1.54","Conifer, mixed con","2017_Early","mixed conifer","2017"
"259",3057,"69",-118.6914287,36.72060124,1.27,3255,"ZONE 00041","1.27","Conifer, mixed con","2017_Early","mixed conifer","2017"
"260",3058,"69",-118.6915052,36.72058587,2.54,1329,"[No GPS Lock]","2.54","Conifer, mixed con","2017_Early","mixed conifer","2017"
"261",3059,"69",-118.6915817,36.7205705,3.03,3255,"ZONE 00041","3.03","Conifer, mixed con","2017_Early","mixed conifer","2017"
"262",3060,"69",-118.6912775,36.72070399,3.99,1329,"[No GPS Lock]","under 2"" litter and duff","Conifer, mixed con","2017_Early","mixed conifer","2017"
"263",3061,"69",-118.6913558,36.72068674,2.34,3255,"ZONE 00041","2.34","Conifer, mixed con","2017_Early","mixed conifer","2017"
"264",3062,"69",-118.691434,36.72066949,2.8,3255,"ZONE 00041","2.8","Conifer, mixed con","2017_Early","mixed conifer","2017"
"265",3063,"69",-118.6915123,36.72065225,2.88,1329,"[No GPS Lock]","2.88","Conifer, mixed con","2017_Early","mixed conifer","2017"
"266",3064,"69",-118.6915905,36.720635,6.98,3255,"ZONE 00041","under downed woody debris","Conifer, mixed con","2017_Early","mixed conifer","2017"
"267",3065,"69",-118.6912793,36.72077599,2.87,1329,"[No GPS Lock]","2.87","Conifer, mixed con","2017_Early","mixed conifer","2017"
"268",3066,"69",-118.6913593,36.72075687,2.18,3255,"[No GPS Lock]","2.1800000000000002","Conifer, mixed con","2017_Early","mixed conifer","2017"
"269",3067,"69",-118.6914393,36.72073775,1.69,3255,"ZONE 00041","1.69","Conifer, mixed con","2017_Early","mixed conifer","2017"
"270",3068,"69",-118.6915193,36.72071862,3.28,1329,"[No GPS Lock]","3.28","Conifer, mixed con","2017_Early","mixed conifer","2017"
"271",3069,"69",-118.6915993,36.7206995,1.8,3255,"ZONE 00041","1.8","Conifer, mixed con","2017_Early","mixed conifer","2017"
"272",3070,"69",-118.691281,36.720848,2.98,1329,"[No GPS Lock]","center of CECO; WPT 954","Conifer, mixed con","2017_Early","mixed conifer","2017"
"273",3071,"69",-118.6913628,36.720827,1.27,3255,"[No GPS Lock]","1.27","Conifer, mixed con","2017_Early","mixed conifer","2017"
"274",3072,"69",-118.6914445,36.720806,2.24,3255,"ZONE 00041","2.2400000000000002","Conifer, mixed con","2017_Early","mixed conifer","2017"
"275",3073,"69",-118.6915263,36.720785,2.14,1329,"[No GPS Lock]","2.14","Conifer, mixed con","2017_Early","mixed conifer","2017"
"276",3074,"69",-118.691608,36.72076399,3.37,3255,"ZONE 00041","WPT 1188 (GPS 64)","Conifer, mixed con","2017_Early","mixed conifer","2017"
"277",13050,"69",-118.691565,36.72051304,1.37,3255,"ZONE 00054","WPT 1264","Conifer, Mixed","2018_Early","mixed conifer","2018"
"278",13051,"69",-118.6914965,36.72052679,1.27,3255,"ZONE 00054","1.27","Conifer, Mixed","2018_Early","mixed conifer","2018"
"279",13052,"69",-118.691428,36.72054053,0,1329,"ZONE 00084","0","Conifer, Mixed","2018_Early","mixed conifer","2018"
"280",13053,"69",-118.6913595,36.72055428,1.85,1329,"ZONE 00084","1.85","Conifer, Mixed","2018_Early","mixed conifer","2018"
"281",13054,"69",-118.691291,36.72056803,2.19,1329,"ZONE 00084","2.19","Conifer, Mixed","2018_Early","mixed conifer","2018"
"282",13055,"69",-118.6915573,36.72057953,1.06,3255,"ZONE 00054","1.06","Conifer, Mixed","2018_Early","mixed conifer","2018"
"283",13056,"69",-118.6914888,36.72059328,0.66,3255,"ZONE 00054","0.66","Conifer, Mixed","2018_Early","mixed conifer","2018"
"284",13057,"69",-118.6914203,36.72060702,0.13,1329,"ZONE 00084","0.13","Conifer, Mixed","2018_Early","mixed conifer","2018"
"285",13058,"69",-118.6913518,36.72062077,0,1329,"ZONE 00084","0","Conifer, Mixed","2018_Early","mixed conifer","2018"
"286",13059,"69",-118.6912833,36.72063451,1.97,1329,"ZONE 00084","1.97","Conifer, Mixed","2018_Early","mixed conifer","2018"
"287",13060,"69",-118.6915495,36.72064602,0.85,3255,"ZONE 00054","0.85","Conifer, Mixed","2018_Early","mixed conifer","2018"
"288",13061,"69",-118.691481,36.72065977,0,3255,"ZONE 00054","0","Conifer, Mixed","2018_Early","mixed conifer","2018"
"289",13062,"69",-118.6914125,36.72067351,0.69,1329,"ZONE 00084","0.69","Conifer, Mixed","2018_Early","mixed conifer","2018"
"290",13063,"69",-118.691344,36.72068726,1.37,1329,"ZONE 00084","1.37","Conifer, Mixed","2018_Early","mixed conifer","2018"
"291",13064,"69",-118.6912755,36.720701,1.27,1329,"ZONE 00084","1.27","Conifer, Mixed","2018_Early","mixed conifer","2018"
"292",13065,"69",-118.6915418,36.72071251,1.85,3255,"ZONE 00054","CECO","Conifer, Mixed","2018_Early","mixed conifer","2018"
"293",13066,"69",-118.6914733,36.72072625,1.16,3255,"ZONE 00054","CECO","Conifer, Mixed","2018_Early","mixed conifer","2018"
"294",13067,"69",-118.6914048,36.72074,2.3,1329,"ZONE 00084","2.2999999999999998","Conifer, Mixed","2018_Early","mixed conifer","2018"
"295",13068,"69",-118.6913363,36.72075375,0.95,1329,"ZONE 00084","0.95","Conifer, Mixed","2018_Early","mixed conifer","2018"
"296",13069,"69",-118.6912678,36.72076749,2.8,1329,"ZONE 00084","2.8","Conifer, Mixed","2018_Early","mixed conifer","2018"
"297",13070,"69",-118.691534,36.720779,1.69,3255,"ZONE 00054","WPT 1263","Conifer, Mixed","2018_Early","mixed conifer","2018"
"298",13071,"69",-118.6914655,36.72079274,1.69,3255,"ZONE 00054","1.69","Conifer, Mixed","2018_Early","mixed conifer","2018"
"299",13072,"69",-118.691397,36.72080649,3.93,1329,"ZONE 00084","3.93","Conifer, Mixed","2018_Early","mixed conifer","2018"
"300",13073,"69",-118.6913285,36.72082024,2.25,1329,"ZONE 00084","2.25","Conifer, Mixed","2018_Early","mixed conifer","2018"
"301",13074,"69",-118.69126,36.72083398,2.25,1329,"ZONE 00084","WPT 1262","Conifer, Mixed","2018_Early","mixed conifer","2018"
"302",77,"127",-118.679994,36.715315,10.84,1783,"ZONE 00074","shrub; WPT 681","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"303",78,"127",-118.680041,36.71536775,12.28,1783,"ZONE 00074","12.28","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"304",79,"127",-118.680088,36.7154205,8.87,1329,"ZONE 00112","8.8699999999999992","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"305",80,"127",-118.680135,36.71547325,11.83,1329,"ZONE 00112","shrub","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"306",81,"127",-118.680182,36.715526,9.14,1329,"ZONE 00112","WPT 682","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"307",82,"127",-118.6798935,36.7153325,9.320001,1783,"ZONE 00074","9.3200009999999995","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"308",83,"127",-118.6799471,36.71539225,10.3,1783,NA,"shrub","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"309",84,"127",-118.6800008,36.715452,9.610001,1329,"ZONE 00112","shrub","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"310",85,"127",-118.6800544,36.71551175,9.71,1329,"ZONE 00112","shrub","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"311",86,"127",-118.680108,36.7155715,6.51,1329,"ZONE 00112","6.51","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"312",87,"127",-118.679793,36.71535,11.6,1783,"ZONE 00074","shrub","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"313",88,"127",-118.6798533,36.71541675,11.19,1783,"ZONE 00074","shrub","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"314",89,"127",-118.6799135,36.7154835,9.860001,1783,"ZONE 00074","9.8600010000000005","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"315",90,"127",-118.6799738,36.71555025,7.85,1329,"ZONE 00112","shrub","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"316",91,"127",-118.680034,36.715617,8.91,1329,"ZONE 00112","8.91","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"317",92,"127",-118.6796925,36.7153675,10.35,1783,"ZONE 00074","shrub","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"318",93,"127",-118.6797594,36.71544125,12.78,1783,"ZONE 00074","shrub","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"319",94,"127",-118.6798263,36.715515,11.21,1783,"ZONE 00074","11.21","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"320",95,"127",-118.6798931,36.71558875,7.04,1329,"ZONE 00112","shrub","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"321",96,"127",-118.67996,36.7156625,9.950001,1329,"ZONE 00112","9.9500010000000003","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"322",97,"127",-118.679592,36.715385,5.63,1783,"ZONE 00074","shrub; WPT 680","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"323",98,"127",-118.6796655,36.71546575,13.8,1783,"ZONE 00074","13.8","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"324",99,"127",-118.679739,36.7155465,11.1,1783,NA,"11.1","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"325",100,"127",-118.6798125,36.71562725,10.41,1329,"ZONE 00112","shrub","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"326",101,"127",-118.679886,36.715708,10.02,1329,"ZONE 00112","WPT 683","Conifer, Shrub understory","2016_Early","mixed conifer","2016"
"327",1275,"127",-118.680009,36.715383,0,1329,"[No GPS Lock]","WPT 973; no shrub","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"328",1276,"127",-118.6799385,36.71541375,0.48,1329,"[No GPS Lock]","0.48","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"329",1277,"127",-118.679868,36.7154445,1.32,1329,"[No GPS Lock]","1.32","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"330",1278,"127",-118.6797975,36.71547525,1.48,1329,"[No GPS Lock]","1.48","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"331",1279,"127",-118.679727,36.715506,0.9,1329,"[No GPS Lock]","WPT 972","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"332",1280,"127",-118.68003,36.7154455,1.06,1329,"[No GPS Lock]","1.06","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"333",1281,"127",-118.6799548,36.71547031,0.93,1329,"[No GPS Lock]","0.93","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"334",1282,"127",-118.6798796,36.71549513,1.92,1329,"[No GPS Lock]","1.92","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"335",1283,"127",-118.6798044,36.71551994,1.32,1329,"[No GPS Lock]","1.32","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"336",1284,"127",-118.6797293,36.71554475,0.13,1329,"[No GPS Lock]","no shrub","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"337",1285,"127",-118.680051,36.715508,1.4,1783,NA,"1.4","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"338",1286,"127",-118.6799711,36.71552688,1.3,1783,NA,"1.3","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"339",1287,"127",-118.6798913,36.71554575,0.9,1783,NA,"no shrub","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"340",1288,"127",-118.6798114,36.71556463,1.1,1783,NA,"1.1000000000000001","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"341",1289,"127",-118.6797315,36.7155835,1.9,1783,NA,"1.9","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"342",1290,"127",-118.680072,36.7155705,0.1,1783,NA,"0.1","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"343",1291,"127",-118.6799874,36.71558344,2.3,1783,NA,"2.2999999999999998","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"344",1292,"127",-118.6799029,36.71559638,1.6,1783,NA,"1.6","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"345",1293,"127",-118.6798183,36.71560931,0.7,1783,NA,"0.7","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"346",1294,"127",-118.6797338,36.71562225,1.3,1783,NA,"1.3","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"347",1295,"127",-118.680093,36.715633,0.5,1783,NA,"WPT 975","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"348",1296,"127",-118.6800038,36.71564,0.9,1783,NA,"0.9","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"349",1297,"127",-118.6799145,36.715647,1.5,1783,NA,"1.5","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"350",1298,"127",-118.6798253,36.715654,1.8,1783,NA,"1.8","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"351",1299,"127",-118.679736,36.715661,1.5,1783,NA,"WPT 974","Conifer, Shrub understory","2016_Late","mixed conifer","2016"
"352",3075,"127",-118.680009,36.715383,1.59,3255,"ZONE 00036","WPT 973 in GPS 62; under ARPA","Conifer, Shrub understory","2017_Early","mixed conifer","2017"
"353",3076,"127",-118.68003,36.7154455,1.58,3255,"ZONE 00036","1.58","Conifer, Shrub understory","2017_Early","mixed conifer","2017"
"354",3077,"127",-118.680051,36.715508,3.14,3255,"ZONE 00036","3.14","Conifer, Shrub understory","2017_Early","mixed conifer","2017"
"355",3078,"127",-118.680072,36.7155705,3.16,1329,"[No GPS Lock]","3.16","Conifer, Shrub understory","2017_Early","mixed conifer","2017"
"356",3079,"127",-118.680093,36.715633,2.14,1329,"[No GPS Lock]","WPT 975 in GPS 62","Conifer, Shrub understory","2017_Early","mixed conifer","2017"
"357",3080,"127",-118.6799198,36.71539,1.53,3255,"ZONE 00036","1.53","Conifer, Shrub understory","2017_Early","mixed conifer","2017"
"358",3081,"127",-118.6799408,36.7154525,2.45,3255,"ZONE 00036","under ARPA","Conifer, Shrub understory","2017_Early","mixed conifer","2017"
